Optimal Tours for MLIP solved instances of size: 25

Path for instance 0
 LocId | Prize |  Arrival  |   Leave   |     Location
   3   |   1   |   840     |   855     |     27/80 Gozzard Street, Gungahlin
  25   |   1   |   885     |   900     |     22 Helen Turner Street, Gungahlin
   1   |   1   |   960     |   975     |     3 Painter Place, Palmerston

Path for instance 22
 LocId | Prize |  Arrival  |   Leave   |     Location
  19   |   1   |   510     |   525     |     34 Kurrama Close, Ngunnawal
  11   |   1   |   540     |   555     |     1/217 Kosciuszko Avenue, Palmerston
  20   |   1   |557.85     |572.85     |     78 Amagula Avenue, Ngunnawal
   3   |   1   |578.51     |593.51     |     43 Keewong Street, Crace
  21   |   1   |599.11     |614.11     |     2/3 Bural Court, Ngunnawal
  22   |   1   |618.31     |633.31     |     4 Gribble Street, Gungahlin
  23   |   1   |636.06     |651.06     |     77 Gozzard Street, Gungahlin
   8   |   1   |656.99     |671.99     |     16 Zanci Street, Crace
  24   |   1   |677.88     |692.88     |     110/100 Gungahlin Place, Gungahlin
   9   |   1   |698.46     |713.46     |     14 Pryton Close, Palmerston
   4   |   1   |717.23     |732.23     |     42/37 Redruth Street, Crace
   6   |   1   |   735     |   750     |     14 Kangaroo Close, Nicholls
   7   |   1   |762.52     |777.52     |     4 Medhurst Crescent, Crace
   1   |   1   |779.62     |794.62     |     68 Langtree Crescent, Crace
   2   |   1   |   795     |   810     |     43 Langtree Crescent, Crace
  25   |   1   |   825     |   840     |     4 Wilari Place, Giralang
  17   |   1   |   855     |   870     |     27/80 Gozzard Street, Gungahlin
  13   |   1   |   960     |   975     |     3 Painter Place, Palmerston

Path for instance 23
 LocId | Prize |  Arrival  |   Leave   |     Location
   3   |   1   |   600     |   615     |     18 Austin Street, Griffith
  17   |   1   |618.04     |633.04     |     39 Jerrabomberra Avenue, Narrabundah
   4   |   1   |635.65     |650.65     |     6/55 Stuart Street, Griffith - The Asprey
   6   |   1   |652.88     |667.88     |     34 Walker Crescent, Griffith
   5   |   1   |671.05     |686.05     |     6 Lockyer Street, Griffith
  25   |   1   |688.94     |703.94     |     18/1 Sydney Avenue, Barton, ACT
  13   |   1   |707.23     |722.23     |     115 Canberra Avenue, Griffith
  20   |   1   |722.55     |737.55     |     Hely Street, Griffith - The Archer
  11   |   1   |740.17     |755.17     |     42a Bougainville Street, Forrest
  22   |   1   |759.35     |774.35     |     84 Sprent Street, Narrabundah
   9   |   1   |778.48     |793.48     |     22/8 Giles Street, Griffith
  10   |   1   |   795     |   810     |     26/8 Giles Street, Griffith
   8   |   1   |   825     |   840     |     15/5 Empire Circuit, Forrest
  12   |   1   |   870     |   885     |     98 Walker Crescent, Narrabundah
  24   |   1   |   905     |   920     |     22/5 Sydney Avenue, Barton
   7   |   1   |   930     |   945     |     66 Franklin Street, Forrest

Path for instance 24
 LocId | Prize |  Arrival  |   Leave   |     Location
  19   |   1   |   600     |   615     |     25 Stan Davey Rise, Coombs
   6   |   1   |617.47     |632.47     |     20 Truebridge Street, Wright
   3   |   1   |634.29     |649.29     |     2 Newchurch Street, Coombs
  18   |   1   |650.65     |665.65     |     55 Harold White Avenue, Coombs
   1   |   1   |667.98     |682.98     |     28 Peter Cullen Way, Wright
  24   |   1   |686.03     |701.03     |     20 Haviland Street, Coombs
  15   |   1   |702.93     |717.93     |     Gifford Street, Coombs, ACT
   5   |   1   |725.46     |740.46     |     Woodberry Avenue, Coombs
  17   |   1   |741.96     |756.96     |     51 Madgwick Street, Coombs
   9   |   1   |759.23     |774.23     |     108/51 Catalano Street, Wright
  25   |   1   |777.37     |792.37     |     14 Haviland Street, Coombs
  20   |   1   |793.54     |808.54     |     59 Madgwick Street, Coombs
  23   |   1   |   810     |   825     |     81 Annabelle View, Coombs
   8   |   1   |   850     |   865     |     156/45 Catalano Street, Wright
   4   |   1   |   870     |   885     |     12 David Fleay Street, Wright

Path for instance 25
 LocId | Prize |  Arrival  |   Leave   |     Location
   4   |   1   |   525     |   540     |     11 Waller Crescent, Campbell
  13   |   1   |   570     |   585     |     14 Geerilong Gardens, Reid
  12   |   1   |   600     |   615     |     51 Constitution Avenue, Campbell - Saint Germain
  21   |   1   |620.35     |635.35     |     8/56 Ijong Street, Braddon
   6   |   1   |642.73     |657.73     |     74 Vasey Crescent, Campbell
   9   |   1   | 659.9     | 674.9     |     25 Jacka Crescent, Campbell
   5   |   1   |678.65     |693.65     |     12a Cobby Street, Campbell
  24   |   1   |699.78     |714.78     |     20/123 Lowanna Street, Braddon
  14   |   1   |   720     |   735     |     23 Anzac Park, Reid
  20   |   1   |741.92     |756.92     |     5 Campbell Street, Ainslie
  16   |   1   | 760.7     | 775.7     |     34 Currong Street South, Reid
   7   |   1   |   780     |   795     |     36/116 Blamey Crescent, Campbell
  17   |   1   |799.36     |814.36     |     40/14 Boolee Street, Reid
  15   |   1   |816.06     |831.06     |     11 Elimatta Street, Reid
   2   |   1   |   840     |   855     |     29 White Crescent, Campbell
  18   |   1   |865.08     |880.08     |     132/15 Coranderrk Street, Canberra, ACT
  23   |   1   |   885     |   900     |     7/11 Wise Street, Braddon

Path for instance 26
 LocId | Prize |  Arrival  |   Leave   |     Location
  23   |   1   |   570     |   585     |     53/3 London Circuit, Canberra, ACT
  11   |   1   |587.02     |602.02     |     40 Mort Street, Braddon
  15   |   1   |602.92     |617.92     |     215/24 Lonsdale Street, Braddon
  25   |   1   |621.37     |636.37     |     4 Wedge Crescent, Turner, ACT
   4   |   1   |639.19     |654.19     |     51-53 Mort Street, Braddon - IQ Smart Apartments
   9   |   1   | 655.8     | 670.8     |     521/74 Northbourne Avenue, Braddon
   8   |   1   | 670.8     | 685.8     |     403/74 Northbourne Avenue, Braddon
  17   |   1   |687.55     |702.55     |     2/6 Macleay Street, Turner
  22   |   1   |   705     |   720     |     51/45 West Row,Canberra, ACT
  14   |   1   |   735     |   750     |     10 Macleay Street, Turner
  13   |   1   |   755     |   770     |     45/77 Northbourne Avenue, Turner
   1   |   1   |   780     |   795     |     20/10 Ipma Street, Braddon
   5   |   1   |   810     |   825     |     605/51 Mort Street, Braddon
  12   |   1   |   840     |   855     |     145/77 Northbourne Avenue, Turner - The Avenue
  21   |   1   |   870     |   885     |     407/241 Northbourne Avenue, Lyneham
  10   |   1   |   915     |   930     |     705/74 Northbourne Avenue, Braddon
   6   |   1   |   990     |  1005     |     5/17 Macleay Street, Turner, ACT

Path for instance 27
 LocId | Prize |  Arrival  |   Leave   |     Location
  19   |   1   |   510     |   525     |     34 Kurrama Close, Ngunnawal
  23   |   1   |   555     |   570     |     1/217 Kosciuszko Avenue, Palmerston
  24   |   1   |   580     |   595     |     85 Mary Gillespie Avenue, Gungahlin
  15   |   1   | 595.9     | 610.9     |     303 Anthony Rolfe Avenue, Gungahlin
   6   |   1   |614.42     |629.42     |     4 Gribble Street, Gungahlin
  10   |   1   |631.91     |646.91     |     77 Gozzard Street, Gungahlin - Mezzo
   1   |   1   |648.79     |663.79     |     77 Gozzard Street, Gungahlin
  18   |   1   |669.84     |684.84     |     90/36 Paul Coe Crescent, Ngunnawal
   9   |   1   |688.85     |703.85     |     110/100 Gungahlin Place, Gungahlin
   3   |   1   |   705     |   720     |     67/10 Hinder Street, Gungahlin
  14   |   1   |726.91     |741.91     |     301 Anthony Rolfe Avenue, Gungahlin
  13   |   1   |745.67     |760.67     |     34 Winarlia Lane, Gungahlin
  20   |   1   |   765     |   780     |     5 Mcclung Street, Gungahlin
  11   |   1   |   795     |   810     |     1/30 Bembrick Street, Gungahlin
  12   |   1   |   840     |   855     |     23/80 Gozzard Street, Gungahlin
   7   |   1   |   885     |   900     |     22 Helen Turner Street, Gungahlin
  21   |   1   |   915     |   930     |     31 Neil Harris Crescent, Forde
  25   |   1   |   960     |   975     |     3 Painter Place, Palmerston
  17   |   1   |  1020     |  1035     |     3/6 Kudyera Place, Ngunnawal

Path for instance 28
 LocId | Prize |  Arrival  |   Leave   |     Location
  19   |   1   |   510     |   525     |     34 Kurrama Close, Ngunnawal
  11   |   1   |   540     |   555     |     1/217 Kosciuszko Avenue, Palmerston
  20   |   1   |557.85     |572.85     |     78 Amagula Avenue, Ngunnawal
   3   |   1   |578.51     |593.51     |     43 Keewong Street, Crace
  10   |   1   |603.32     |618.32     |     33 Kangaroo Close, Nicholls
  22   |   1   |   623     |   638     |     4 Gribble Street, Gungahlin
  16   |   1   |642.26     |657.26     |     3 Taggerty Street, Ngunnawal
  23   |   1   |661.27     |676.27     |     77 Gozzard Street, Gungahlin
  24   |   1   |678.35     |693.35     |     110/100 Gungahlin Place, Gungahlin
  15   |   1   |697.51     |712.51     |     2 Noble Close, Ngunnawal
   9   |   1   |716.81     |731.81     |     14 Pryton Close, Palmerston
  14   |   1   |   735     |   750     |     13/19 Elvire Place, Palmerston
   5   |   1   |762.52     |777.52     |     4 Medhurst Crescent, Crace
   2   |   1   |779.62     |794.62     |     68 Langtree Crescent, Crace
   1   |   1   |   795     |   810     |     43 Langtree Crescent, Crace
  25   |   1   |   825     |   840     |     4 Wilari Place, Giralang
  18   |   1   |   855     |   870     |     23/80 Gozzard Street, Gungahlin
  13   |   1   |   960     |   975     |     3 Painter Place, Palmerston

Path for instance 29
 LocId | Prize |  Arrival  |   Leave   |     Location
  20   |   1   |   540     |   555     |     4 Kingham Place, Charnwood
  14   |   1   |560.18     |575.18     |     10/30 Cartwright Steet, Charnwood, ACT
  17   |   1   |580.22     |595.22     |     63 Osburn Drive, Macgregor
   4   |   1   |601.17     |616.17     |     1 Douglas Waterhouse Drive, Dunlop
   5   |   1   |619.04     |634.04     |     1 Pomeroy Street, Dunlop
   7   |   1   |635.09     |650.09     |     68 Hugh Mckay Crescent, Dunlop
  22   |   1   |657.77     |672.77     |     34/68 Hardwick Crescent, Holt
  23   |   1   |   675     |   690     |     18/31 Moyes Crescent, Holt
  18   |   1   |   720     |   735     |     3 Arkell Place, Charnwood
  13   |   1   |770.36     |785.36     |     55 Tarrant Crescent, Dunlop
  12   |   1   |   790     |   805     |     33 Courtneidge Street, Dunlop
   8   |   1   |   825     |   840     |     16 Simonetti Street, Dunlop
   2   |   1   |   900     |   915     |     4/16 Fairlight Street, Dunlop
   6   |   1   |939.86     |954.86     |     9 Henry Sutton Circuit, Dunlop
  21   |   1   |   960     |   975     |     5 Cusack Place, Fraser

Path for instance 30
 LocId | Prize |  Arrival  |   Leave   |     Location
  20   |   1   |   540     |   555     |     4/4 Verdon Street, O'Connor
   6   |   1   |   585     |   600     |     25 Blacket Street, Downer
   3   |   1   |601.46     |616.46     |     338/1 Mouat Street, Lyneham
   2   |   1   |616.46     |631.46     |     330/1 Mouat Street, Lyneham
  12   |   1   |633.09     |648.09     |     3/22 Archibald Street, Lyneham
  24   |   1   |652.47     |667.47     |     4 Wedge Crescent, Turner, ACT
  21   |   1   |668.83     |683.83     |     11/16 De Burgh Street, Lyneham
  15   |   1   |684.72     |699.72     |     102/12 David Street, Turner
  16   |   1   |701.03     |716.03     |     10/15-17 Majura Avenue, Dickson
  10   |   1   |717.52     |732.52     |     45 Stockdale Street, Dickson
   1   |   1   |734.96     |749.96     |     6-8 Cape Street, Dickson, ACT
  23   |   1   |   780     |   795     |     20/10 Ipma Street, Braddon
  25   |   1   |   810     |   825     |     5/15 Berrigan Crescent, O'Connor
   9   |   1   |828.06     |843.06     |     46a Stockdale Street, Dickson
  11   |   1   |851.66     |866.66     |     12/32 Stockdale Street, Dickson
   5   |   1   |   870     |   885     |     Murdoch Street, Lyneham
  13   |   1   |888.56     |903.56     |     16 Sherbrooke Street, Ainslie
   8   |   1   |904.97     |919.97     |     2 Hope Street, Dickson
  22   |   1   |   925     |   940     |     10/15 Berrigan Crescent, O'Connor

Path for instance 31
 LocId | Prize |  Arrival  |   Leave   |     Location
  10   |   1   |   570     |   585     |     53/3 London Circuit, Canberra, ACT
  25   |   1   |587.02     |602.02     |     40 Mort Street, Braddon
  23   |   1   |   615     |   630     |     5/86-88 Northbourne Avenue, Braddon, ACT
  18   |   1   |641.68     |656.68     |     521/74 Northbourne Avenue, Braddon
   5   |   1   |   660     |   675     |     Nishi, NewActon
   1   |   1   |675.79     |690.79     |     1002/25 Edinburgh Avenue, Canberra, ACT
   2   |   1   |690.79     |705.79     |     25 Edinburgh Avenue, Acton - Nishi
   3   |   1   |706.69     |721.69     |     909/25 Edinburgh Avenue, Canberra
   7   |   1   |722.66     |737.66     |     604/19 Marcus Clarke Street, City
   6   |   1   |737.66     |752.66     |     510/19 Marcus Clarke Street, City
  15   |   1   |   755     |   770     |     45/77 Northbourne Avenue, Turner
  21   |   1   |   780     |   795     |     34 Currong Street South, Reid
  16   |   1   |   810     |   825     |     40/14 Boolee Street, Reid
  14   |   1   |   840     |   855     |     145/77 Northbourne Avenue, Turner - The Avenue
   8   |   1   |858.31     |873.31     |     810/19 Marcus Clarke, Canberra
  19   |   1   |   915     |   930     |     705/74 Northbourne Avenue, Braddon
   9   |   1   |  1005     |  1020     |     28/1 Gordon Street, Canberra, ACT

Path for instance 32
 LocId | Prize |  Arrival  |   Leave   |     Location
  13   |   1   |   540     |   555     |     4 Kingham Place, Charnwood
   3   |   1   |560.18     |575.18     |     10/30 Cartwright Steet, Charnwood, ACT
  22   |   1   |580.22     |595.22     |     63 Osburn Drive, Macgregor
  17   |   1   |600.39     |615.39     |     21 Pedrail Place, Dunlop
  14   |   1   |617.63     |632.63     |     1 Pomeroy Street, Dunlop
  21   |   1   |636.43     |651.43     |     68 Hugh Mckay Crescent, Dunlop
  23   |   1   |657.77     |672.77     |     34/68 Hardwick Crescent, Holt
  24   |   1   |   675     |   690     |     18/31 Moyes Crescent, Holt
   1   |   1   |   720     |   735     |     3 Arkell Place, Charnwood
  11   |   1   |775.43     |790.43     |     33 Courtneidge Street, Dunlop
  18   |   1   |   795     |   810     |     55 Tarrant Crescent, Dunlop
   2   |   1   |   825     |   840     |     16 Simonetti Street, Dunlop
  15   |   1   |   900     |   915     |     4/16 Fairlight Street, Dunlop
   7   |   1   |939.86     |954.86     |     9 Henry Sutton Circuit, Dunlop
   6   |   1   |   960     |   975     |     5 Cusack Place, Fraser

Path for instance 33
 LocId | Prize |  Arrival  |   Leave   |     Location
   2   |   1   |   600     |   615     |     25 Stan Davey Rise, Coombs
  13   |   1   |617.47     |632.47     |     20 Truebridge Street, Wright
  11   |   1   |635.56     |650.56     |     55 Harold White Avenue, Coombs
  18   |   1   |652.89     |667.89     |     28 Peter Cullen Way, Wright
  10   |   1   |669.08     |684.08     |     2 Newchurch Street, Coombs
  25   |   1   |686.08     |701.08     |     32 Lindsay Pryor Street, Wright
  21   |   1   |703.14     |718.14     |     1 Utz Street, Coombs
   1   |   1   | 725.6     | 740.6     |     Gifford Street, Coombs, ACT
   3   |   1   |741.96     |756.96     |     51 Madgwick Street, Coombs
  14   |   1   |759.23     |774.23     |     108/51 Catalano Street, Wright
   9   |   1   |777.37     |792.37     |     14 Haviland Street, Coombs
   6   |   1   |793.54     |808.54     |     59 Madgwick Street, Coombs
   5   |   1   |   810     |   825     |     81 Annabelle View, Coombs
  15   |   1   |   840     |   855     |     8 Ulysses Circuit, Wright
  17   |   1   |   865     |   880     |     156/45 Catalano Street, Wright

Path for instance 34
 LocId | Prize |  Arrival  |   Leave   |     Location
  20   |   1   |   555     |   570     |     70 De Little Circuit, Greenway
   8   |   1   |   600     |   615     |     50 Maxworthy Street, Kambah
   9   |   1   |617.62     |632.62     |     9 Illingworth Street, Wanniassa
  15   |   1   |637.83     |652.83     |     51 Sullivan Crescent, Wanniassa
   3   |   1   |661.39     |676.39     |     62 Carr Crescent, Wanniassa
  25   |   1   | 680.8     | 695.8     |     1/17 Ashley Drive, Wanniassa
  12   |   1   |701.91     |716.91     |     5/87 Morrison Street, Kambah
   2   |   1   |   720     |   735     |     26 Longmore Crescent, Wanniassa
  16   |   1   |738.81     |753.81     |     4 Vansittart Crescent, Kambah
  23   |   1   |754.68     |769.68     |     64 O'Halloran Circuit, Kambah
  14   |   1   |770.28     |785.28     |     101 O'Halloran Circuit, Kambah
  17   |   1   |791.28     |806.28     |     1 Stevenson Street, Torrens
   4   |   1   |   825     |   840     |     4b Butterley Place, Wanniassa
   7   |   1   |   870     |   885     |     35 Cutbush Street, Kambah
  10   |   1   |   915     |   930     |     1 Eales Place, Kambah

Path for instance 35
 LocId | Prize |  Arrival  |   Leave   |     Location
   2   |   1   |   570     |   585     |     53/3 London Circuit, Canberra, ACT
  16   |   1   |587.02     |602.02     |     40 Mort Street, Braddon
  15   |   1   |613.01     |628.01     |     5/86-88 Northbourne Avenue, Braddon, ACT
   7   |   1   |   630     |   645     |     521/74 Northbourne Avenue, Braddon
  25   |   1   |646.54     |661.54     |     51-53 Mort Street, Braddon - IQ Smart Apartments
   6   |   1   |663.15     |678.15     |     403/74 Northbourne Avenue, Braddon
  23   |   1   |680.72     |695.72     |     156/15 Coranderrk Street, City - Glebe Park Residences
   1   |   1   |698.71     |713.71     |     51/45 West Row,Canberra, ACT
  12   |   1   |722.66     |737.66     |     604/19 Marcus Clarke Street, City
  11   |   1   |737.66     |752.66     |     510/19 Marcus Clarke Street, City
   5   |   1   |   755     |   770     |     45/77 Northbourne Avenue, Turner
  21   |   1   |   795     |   810     |     605/51 Mort Street, Braddon
   4   |   1   |   840     |   855     |     145/77 Northbourne Avenue, Turner - The Avenue
  22   |   1   |   870     |   885     |     132/15 Coranderrk Street, Canberra, ACT
   8   |   1   |   915     |   930     |     705/74 Northbourne Avenue, Braddon
   3   |   1   |  1005     |  1020     |     28/1 Gordon Street, Canberra, ACT

Path for instance 36
 LocId | Prize |  Arrival  |   Leave   |     Location
  24   |   1   |   525     |   540     |     34 Kurrama Close, Ngunnawal
  23   |   1   |   555     |   570     |     78 Amagula Avenue, Ngunnawal
  12   |   1   |575.44     |590.44     |     14 Timboram Street, Amaroo
   7   |   1   |591.43     |606.43     |     74 Shoalhaven Avenue, Amaroo
  18   |   1   |607.63     |622.63     |     11 Cooloola Street, Amaroo
  25   |   1   |626.47     |641.47     |     3/17 Tea Gardens, Gungahlin
  11   |   1   |643.44     |658.44     |     77 Gozzard Street, Gungahlin
   3   |   1   |661.14     |676.14     |     90/36 Paul Coe Crescent, Ngunnawal
   5   |   1   |678.16     |693.16     |     2 Lockhart Place, Amaroo
  16   |   1   |696.73     |711.73     |     67/10 Hinder Street, Gungahlin
   8   |   1   |715.76     |730.76     |     12 Annan Close, Amaroo
  14   |   1   |   735     |   750     |     3 Miago Court, Ngunnawal
  15   |   1   |   765     |   780     |     7 Braggett Street, Gungahlin
   2   |   1   |   795     |   810     |     24/46 Paul Coe Crescent, Ngunnawal - Whitehaven
   9   |   1   |   825     |   840     |     90 Burdekin Avenue, Amaroo
  19   |   1   |851.29     |866.29     |     27/80 Gozzard Street, Gungahlin
   1   |   1   |   870     |   885     |     69/42 Paul Coe Crescent, Ngunnawal
  20   |   1   |   900     |   915     |     22 Helen Turner Street, Gungahlin
   4   |   1   |  1020     |  1035     |     3/6 Kudyera Place, Ngunnawal

Path for instance 37
 LocId | Prize |  Arrival  |   Leave   |     Location
  13   |   1   |   540     |   555     |     4/2 Playfair Place, Belconnen
   3   |   1   |   600     |   615     |     120 Eastern Valley Way, Belconnen
  19   |   1   |617.39     |632.39     |     13 Disney Court, Belconnen
   8   |   1   |634.72     |649.72     |     148/41 Chandler Street, Belconnen - Altitude
  23   |   1   |683.01     |698.01     |     10/21 Wiseman Street, Macquarie
  14   |   1   |701.38     |716.38     |     5/36 Crisp Circuit, Bruce
  24   |   1   |   720     |   735     |     38/21 Wiseman Street, Macquarie - Kelkiah
  15   |   1   |738.42     |753.42     |     9/57 Benjamin Way, Belconnen - Oracle
   6   |   1   |756.41     |771.41     |     225/120 Corner Of Eastern Valley Way & Aikman Drive, Belconnen
   5   |   1   |   780     |   795     |     99 Eastern Valley Way, Belconnen
   2   |   1   |795.67     |810.67     |     Belconnen - Wayfarer
  21   |   1   |813.62     |828.62     |     28c/21 Beissel Street, Belconnen
  22   |   1   |   870     |   885     |     51/20 Beissel Street, Belconnen
  18   |   1   | 914.6     | 929.6     |     46/39 Benjamin Way, Belconnen - Sentinel
  12   |   1   |930.79     |945.79     |     53b/9 Chandler Street, Belconnen
  20   |   1   |   965     |   980     |     8/46 Catchpole Street, Macquarie
   9   |   1   |983.09     |998.09     |     20/41 Chandler Street, Belconnen - ALTITUDE

Path for instance 38
 LocId | Prize |  Arrival  |   Leave   |     Location
  25   |   1   |   525     |   540     |     9/6 Howitt Street, Kingston
   8   |   1   |   555     |   570     |     18/17 Trevillian Quay, Kingston
  20   |   1   |   600     |   615     |     41/94 Giles Street, Kingston
   3   |   1   |616.47     |631.47     |     10/11 Trevillian Quay, Kingston - Lakefront
  12   |   1   |632.19     |647.19     |     Honeysett View, Kingston - Peninsula at the foreshore
  24   |   1   |649.14     |664.14     |     11/3 Tench Street, Kingston, ACT
   4   |   1   |666.29     |681.29     |     56/1 Honeysett View, Kingston, ACT
   2   |   1   |682.63     |697.63     |     1/14 Trevillian Quay, Kingston, ACT
   1   |   1   |698.81     |713.81     |     8/8/71 Giles Street, Kingston
  22   |   1   |715.47     |730.47     |     6/9 Jardine Street, Kingston
   7   |   1   |732.64     |747.64     |     17/14 Trevillian Quay, Kingston, ACT
   5   |   1   |749.02     |764.02     |     Honeysett View, Kingston, ACT
  11   |   1   |765.47     |780.47     |     162/67 Giles Street, Kingston
  19   |   1   |782.16     |797.16     |     Kerridge Street, Kingston - Northshore
   6   |   1   |   810     |   825     |     29/21 Eastlake Parade, Kingston
  10   |   1   |825.95     |840.95     |     124/50 Eastlake Parade, Kingston
  14   |   1   |842.13     |857.13     |     30/43-51 Giles Street, Kingston - Wentworth Court
  15   |   1   |   915     |   930     |     126/53 Eyre Street, Kingston

Path for instance 39
 LocId | Prize |  Arrival  |   Leave   |     Location
   6   |   1   |   540     |   555     |     B35/97 Eastern Valley Way, Belconnen, ACT
  24   |   1   |   570     |   585     |     13/34 Morell Close, Belconnen
  22   |   1   |   600     |   615     |     13 Disney Court, Belconnen
   5   |   1   |617.53     |632.53     |     120 Eastern Valley Way, Belconnen
  13   |   1   |656.67     |671.67     |     148/41 Chandler Street, Belconnen - Altitude
  21   |   1   |   675     |   690     |     8/72 Totterdell Street, Belconnen
  20   |   1   |701.71     |716.71     |     5/36 Crisp Circuit, Bruce
   1   |   1   |   720     |   735     |     1/5 Soundy Close, Belconnen
   7   |   1   |736.53     |751.53     |     18/39 Benjamin Way, Belconnen
   8   |   1   |751.53     |766.53     |     42/39 Benjamin Way, Belconnen - Sentinel
   4   |   1   |768.64     |783.64     |     Belconnen - Wayfarer
  10   |   1   |807.09     |822.09     |     99 Eastern Valley Way, Belconnen
  16   |   1   |   825     |   840     |     28c/21 Beissel Street, Belconnen
  17   |   1   |   855     |   870     |     51/20 Beissel Street, Belconnen
  23   |   1   |   880     |   895     |     7/132 Totterdell Street, Belconnen
   9   |   1   |897.97     |912.97     |     46/39 Benjamin Way, Belconnen - Sentinel
   2   |   1   |931.19     |946.19     |     53b/9 Chandler Street, Belconnen
  25   |   1   |   965     |   980     |     8/46 Catchpole Street, Macquarie
  14   |   1   |983.09     |998.09     |     20/41 Chandler Street, Belconnen - ALTITUDE

Path for instance 40
 LocId | Prize |  Arrival  |   Leave   |     Location
  11   |   1   |   540     |   555     |     6/47 Hampton Court, Yarralumla
   3   |   1   |556.85     |571.85     |     9 Irwin Street, Yarralumla
  24   |   1   |   585     |   600     |     35/3 Burbury Close, Barton
  21   |   1   |625.09     |640.09     |     82/15 Darling Street, Barton
  10   |   1   |643.92     |658.92     |     24 Gawler Crescent, Deakin
  12   |   1   |   660     |   675     |     7/47 Hampton Circuit, Yarralumla
  20   |   1   |678.52     |693.52     |     22 Bedford Street, Deakin
   1   |   1   |694.96     |709.96     |     16/41 Hampton Circuit, Yarralumla
  22   |   1   |   720     |   735     |     5/21 Brisbane Avenue, Barton
   7   |   1   |740.24     |755.24     |     11 Hunter Street, Yarralumla
  15   |   1   |757.39     |772.39     |     50 Schlich Street, Yarralumla
   6   |   1   | 776.6     | 791.6     |     7 Canterbury Crescent, Deakin
   8   |   1   |   795     |   810     |     89 Schlich Street, Yarralumla
  18   |   1   |   825     |   840     |     15/5 Empire Circuit, Forrest
  13   |   1   |853.13     |868.13     |     6/43 Hampton Circuit, Yarralumla
   4   |   1   |   870     |   885     |     115 Schlich Street, Yarralumla
  16   |   1   |   890     |   905     |     22/5 Sydney Avenue, Barton
  19   |   1   |913.05     |928.05     |     92/23 Macquarie Street, Barton
  23   |   1   |   930     |   945     |     66 Franklin Street, Forrest

Path for instance 41
 LocId | Prize |  Arrival  |   Leave   |     Location
  23   |   1   |   540     |   555     |     13/34 Morell Close, Belconnen
  16   |   1   |   570     |   585     |     Ginninderra Estate, ACT
  21   |   1   |609.41     |624.41     |     120 Eastern Valley Way, Belconnen
  18   |   1   |   630     |   645     |     11/1 Flecker Place, Florey
  17   |   1   | 647.6     | 662.6     |     Ginninderra Estate, ACT
   1   |   1   | 665.3     | 680.3     |     7/47 Slessor Crescent, Mckellar
   8   |   1   |684.99     |699.99     |     8 Tucana Street, Giralang
   2   |   1   |704.95     |719.95     |     153 William Webb Drive, Mckellar
   9   |   1   |723.72     |738.72     |     Wanderlight Avenue, Lawson
   5   |   1   |744.38     |759.38     |     22 Norton Street, Evatt
  15   |   1   |   765     |   780     |     225/120 Corner Of Eastern Valley Way & Aikman Drive, Belconnen
  20   |   1   |780.55     |795.55     |     Belconnen - Wayfarer
  13   |   1   |798.69     |813.69     |     12/1 Eardley Street, Bruce
  12   |   1   |813.69     |828.69     |     10/1 Eardley Street, Bruce
  10   |   1   |831.49     |846.49     |     1 Nevertire Street, Lawson, ACT
  14   |   1   |849.21     |864.21     |     41/2 Eardley Street, Bruce
  25   |   1   |   870     |   885     |     51/20 Beissel Street, Belconnen
  11   |   1   |   895     |   910     |     8/9 Lidgett Place, Florey

Path for instance 42
 LocId | Prize |  Arrival  |   Leave   |     Location
  17   |   1   |   570     |   585     |     14 Timboram Street, Amaroo
  19   |   1   |585.99     |600.99     |     74 Shoalhaven Avenue, Amaroo
  25   |   1   |605.63     |620.63     |     77 Gozzard Street, Gungahlin - Mezzo
  13   |   1   |622.66     |637.66     |     3/17 Tea Gardens, Gungahlin
  15   |   1   |650.17     |665.17     |     33/6 Gungahlin Place, Gungahlin
  21   |   1   |666.13     |681.13     |     77 Gozzard Street, Gungahlin
   3   |   1   |   685     |   700     |     25 Tom Nicholas Crescent, Forde
  20   |   1   |   765     |   780     |     7 Braggett Street, Gungahlin
   4   |   1   |783.88     |798.88     |     3 Arndt Street, Forde
   6   |   1   |805.48     |820.48     |     8 Arndt Street, Forde
   9   |   1   |820.94     |835.94     |     23 Quinane Avenue, Forde
  22   |   1   |   840     |   855     |     90 Burdekin Avenue, Amaroo
  18   |   1   |   885     |   900     |     22 Helen Turner Street, Gungahlin
   1   |   1   |   915     |   930     |     31 Neil Harris Crescent, Forde
   5   |   1   |   945     |   960     |     1 Allnutt Crescent, Forde

Path for instance 43
 LocId | Prize |  Arrival  |   Leave   |     Location
  11   |   1   |   540     |   555     |     15 Rowe Place, Phillip
   3   |   1   |   575     |   590     |     36/179 Melrose Drive, Lyons
  25   |   1   |   600     |   615     |     1b Chappell Street, Lyons
  15   |   1   |617.68     |632.68     |     7 Irving Street, Phillip
  22   |   1   |637.25     |652.25     |     63 Ainsworth Street, Mawson
  10   |   1   |654.91     |669.91     |     56/12 Albermarle Place, Phillip, ACT
   8   |   1   |673.47     |688.47     |     1 Surprize Place, Phillip, ACT
   6   |   1   |   690     |   705     |     129/116 Easty Street, Phillip
  19   |   1   |707.88     |722.88     |     127 Theodore Street, Curtin
