Optimal Tours for FPT solved instances of size: 25

Path for instance 0
 LocId | Prize |  Arrival  |   Leave   |     Location
  22   |   1   |637.25     |652.25     |     63 Ainsworth Street, Mawson
  10   |   1   |654.91     |669.91     |     56/12 Albermarle Place, Phillip, ACT
   8   |   1   |673.47     |688.47     |     1 Surprize Place, Phillip, ACT
   6   |   1   |688.93     |703.93     |     129/116 Easty Street, Phillip
  19   |   1   |706.81     |721.81     |     127 Theodore Street, Curtin
   9   |   1   |725.49     |740.49     |     49a/12 Albermarle Place, Phillip
   2   |   1   |742.25     |757.25     |     10/60 Callam Street, Phillip
  23   |   1   |760.29     |775.29     |     1 Welsh Place, Chifley
  18   |   1   | 777.5     | 792.5     |     5 Haswell Place, Chifley
  24   |   1   |794.72     |809.72     |     73/17 Medley Street, Chifley - The Hermitage
   7   |   1   |813.64     |828.64     |     19/21 Alsop Close, Phillip
  12   |   1   |831.78     |846.78     |     38/5 Burnie Street, Lyons
  13   |   1   |   870     |   885     |     13 Hodgson Crescent, Pearce
   1   |   1   |   910     |   925     |     119/98 Corinna Street, Phillip
   5   |   1   |926.35     |941.35     |     119/116 Easty Street, Phillip

Path for instance 44
 LocId | Prize |  Arrival  |   Leave   |     Location
  15   |   1   |   570     |   585     |     39 Alston Street, Chisholm
  11   |   1   |   600     |   615     |     47 Baskerville Street, Chisholm
  17   |   1   |621.35     |636.35     |     20 Chippindall Circuit, Theodore
  14   |   1   |638.47     |653.47     |     10 Christmas Street, Theodore
   3   |   1   |   660     |   675     |     21 Chauncy Crescent, Richardson
   7   |   1   |678.22     |693.22     |     22 Kiddle Crescent, Richardson
  19   |   1   |696.25     |711.25     |     26 Collyburl Crescent, Isabella Plains
   6   |   1   |715.81     |730.81     |     29 Swanton Street, Chisholm
  21   |   1   | 736.8     | 751.8     |     26 Freda Gibson Circuit, Theodore
  18   |   1   | 753.2     | 768.2     |     9 Christmas Street, Theodore
   1   |   1   |772.91     |787.91     |     34 Vidal Street, Richardson
  12   |   1   |792.08     |807.08     |     11 Girdlestone Circuit, Calwell
  24   |   1   |   810     |   825     |     44 Fink Crescent, Calwell
   8   |   1   |   840     |   855     |     4 Tregear Close, Theodore
   4   |   1   |858.44     |873.44     |     23 Casey Crescent, Calwell
   5   |   1   |877.04     |892.04     |     68 Twamley Crescent, Richardson
   9   |   1   |   915     |   930     |     17 Hartung Crescent, Theodore

Path for instance 45
 LocId | Prize |  Arrival  |   Leave   |     Location
  14   |   1   |   510     |   525     |     4/2 Mundawari Circuit, Ngunnawal
  25   |   1   |   570     |   585     |     25 Warrumbul Street, Ngunnawal
  17   |   1   |   600     |   615     |     6 Tarling Street, Casey
  16   |   1   |   630     |   645     |     3/42 Dengate Crescent, Moncrieff, ACT
  15   |   1   | 645.6     | 660.6     |     129 Slim Dusty Circuit, Moncrieff, ACT
   2   |   1   |662.76     |677.76     |     31/15 Andersch Street, Casey, ACT
   5   |   1   | 678.9     | 693.9     |     10 Gourgaud Street, Casey
   1   |   1   |694.27     |709.27     |     15 Mcgovern Street, Casey
   6   |   1   |710.35     |725.35     |     17 Kowalski Street, Casey
  20   |   1   | 728.5     | 743.5     |     44/16 David Miller Crescent, Casey
  11   |   1   |745.53     |760.53     |     14/11 Tarra Place, Ngunnawal
  10   |   1   |763.15     |778.15     |     40 Greg Urwin Circuit, Casey
  21   |   1   |   795     |   810     |     58 Bargang Crescent, Ngunnawal
  19   |   1   |812.18     |827.18     |     41/16 David Miller Crescent, Casey
   4   |   1   |829.72     |844.72     |     3 Ronald Walker Street, Casey
  12   |   1   |846.17     |861.17     |     14 Rattigan Street, Casey
   8   |   1   |863.86     |878.86     |     36 Critchley Street, Casey
  22   |   1   |882.08     |897.08     |     Jimmy Little Street, Moncrieff

Path for instance 46
 LocId | Prize |  Arrival  |   Leave   |     Location
  22   |   1   |   570     |   585     |     53/3 London Circuit, Canberra, ACT
   7   |   1   |587.02     |602.02     |     40 Mort Street, Braddon
   4   |   1   |602.83     |617.83     |     5/86-88 Northbourne Avenue, Braddon, ACT
  25   |   1   |621.11     |636.11     |     4 Wedge Crescent, Turner, ACT
   6   |   1   |638.93     |653.93     |     51-53 Mort Street, Braddon - IQ Smart Apartments
   9   |   1   |655.54     |670.54     |     521/74 Northbourne Avenue, Braddon
   8   |   1   |670.54     |685.54     |     403/74 Northbourne Avenue, Braddon
   2   |   1   |687.29     |702.29     |     2/6 Macleay Street, Turner
  21   |   1   |704.74     |719.74     |     51/45 West Row,Canberra, ACT
   1   |   1   |722.16     |737.16     |     10 Macleay Street, Turner
  13   |   1   |   740     |   755     |     45/77 Northbourne Avenue, Turner
  15   |   1   |   780     |   795     |     20/10 Ipma Street, Braddon
  11   |   1   | 796.4     | 811.4     |     605/51 Mort Street, Braddon
  12   |   1   |   840     |   855     |     145/77 Northbourne Avenue, Turner - The Avenue
  23   |   1   |   870     |   885     |     407/241 Northbourne Avenue, Lyneham
  10   |   1   |889.29     |904.29     |     705/74 Northbourne Avenue, Braddon
   3   |   1   |   990     |  1005     |     5/17 Macleay Street, Turner, ACT

Path for instance 47
 LocId | Prize |  Arrival  |   Leave   |     Location
  11   |   1   |   570     |   585     |     18 Stieglitz Circuit, Kambah
   1   |   1   |   600     |   615     |     20/114 Athllon Drive, Greenway
   5   |   1   |617.89     |632.89     |     Limburg Way, Greenway
   6   |   1   |634.14     |649.14     |     Oakden Street, Greenway, ACT
   8   |   1   |649.38     |664.38     |     Cynthea Teague Crescent, Greenway
   4   |   1   |665.64     |680.64     |     14/10 Helpmann Street, Bonython
   2   |   1   |683.97     |698.97     |     23/1 Cowlishaw Street, Greenway
   3   |   1   |700.79     |715.79     |     Anketell Street, Greenway
  24   |   1   |720.05     |735.05     |     5/87 Morrison Street, Kambah
  18   |   1   |740.47     |755.47     |     6 Eggers Place, Bonython
  23   |   1   |756.08     |771.08     |     11/70 Hurtle Avenue, Bonython
  20   |   1   |777.18     |792.18     |     101 O'Halloran Circuit, Kambah
  19   |   1   |797.59     |812.59     |     16 Catani Place, Monash
  10   |   1   |   840     |   855     |     5 Puddy Street, Bonython
  17   |   1   |   870     |   885     |     13/17 Pinkerton Circuit, Kambah
   9   |   1   |   900     |   915     |     17 Burgoyne Street, Bonython
  22   |   1   |921.29     |936.29     |     43/25 Pinkerton Circuit, Kambah
  12   |   1   |942.28     |957.28     |     16/6 Dods Place, Greenway
  21   |   1   |  1050     |  1065     |     31/174 Clive Steele Avenue, Monash

Path for instance 48
 LocId | Prize |  Arrival  |   Leave   |     Location
   1   |   1   |   600     |   615     |     5/15 Braybrooke Street, Bruce, ACT
   2   |   1   |   615     |   630     |     Unit 56/15 Braybrook Street, Bruce
   8   |   1   |631.05     |646.05     |     9 Braybrooke Street, Bruce
  21   |   1   |649.93     |664.93     |     Stockman Avenue, Lawson, ACT
  25   |   1   |665.64     |680.64     |     14 Rouseabout Street, Lawson
  18   |   1   |684.48     |699.48     |     41/8 Baudinette Circuit, Bruce - Verve
  12   |   1   |701.26     |716.26     |     18 Tandy Close, Bruce
  20   |   1   |   720     |   735     |     Wanderlight Avenue, Lawson
  11   |   1   |738.71     |753.71     |     107/9 Watkin Street, Bruce
  24   |   1   |757.58     |772.58     |     3 Jumbuck Crescent, Lawson, ACT
  17   |   1   |   780     |   795     |     108/8 Baudinette Circuit, Bruce
  15   |   1   |796.13     |811.13     |     12/1 Eardley Street, Bruce
  14   |   1   |811.13     |826.13     |     10/1 Eardley Street, Bruce
   6   |   1   |827.26     |842.26     |     70/120 Thynne Street, Bruce
  13   |   1   |843.34     |858.34     |     41/2 Eardley Street, Bruce
   9   |   1   |859.94     |874.94     |     14/101 Kinloch Circuit, Bruce

Path for instance 49
 LocId | Prize |  Arrival  |   Leave   |     Location
  14   |   1   |   600     |   615     |     10/31 Tallara Parkway, Narrabundah
   6   |   1   | 616.3     | 631.3     |     39 Jerrabomberra Avenue, Narrabundah
   5   |   1   | 631.3     | 646.3     |     39 Jerrabomberra Avenue, Narrabundah
  15   |   1   |648.47     |663.47     |     34 Walker Crescent, Griffith
  22   |   1   |665.73     |680.73     |     6/55 Stuart Street, Griffith - The Asprey
  24   |   1   |683.24     |698.24     |     115 Canberra Avenue, Griffith
   7   |   1   |702.09     |717.09     |     9 Buchanan Street, Narrabundah
  19   |   1   |720.63     |735.63     |     12 Mckinlay Street, Narrabundah
  20   |   1   |736.67     |751.67     |     19 Kootara Crescent, Narrabundah
  11   |   1   |754.93     |769.93     |     84 Sprent Street, Narrabundah
  16   |   1   |772.64     |787.64     |     35 Mckinlay Street, Narrabundah
  21   |   1   |789.37     |804.37     |     Hely Street, Griffith - The Archer
  10   |   1   |   870     |   885     |     68/44 Jerrabomberra Avenue, Narrabundah

